num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,num_voted_users,cast_total_facebook_likes,facenumber_in_poster
22.0,100.0,65.0,577.0,633.0,50752337.0,46.0,10000000.0,1992.0,613.0,6.4,1.85,0.0,44502.0,3362.0,8.0
203.0,98.0,70.0,634.0,4000.0,110175871.0,911.0,10000000.0,2004.0,1000.0,5.9,1.85,4000.0,115050.0,7461.0,0.0
77.0,92.0,221.0,491.0,11000.0,38624000.0,289.0,12000000.0,1996.0,503.0,7.0,1.85,0.0,156143.0,13162.0,1.0
190.0,90.0,108.0,270.0,1000.0,37470017.0,985.0,10000000.0,2001.0,322.0,6.1,1.85,0.0,86890.0,1982.0,0.0
81.0,90.0,65.0,730.0,18000.0,40485039.0,181.0,10000000.0,1989.0,769.0,6.9,2.35,0.0,85362.0,20795.0,6.0
56.0,153.0,82.0,139.0,695.0,16800000.0,138.0,10000000.0,1968.0,275.0,7.5,2.35,0.0,25303.0,1593.0,1.0
264.0,124.0,108.0,186.0,1000.0,46377022.0,266.0,10000000.0,2011.0,400.0,7.3,2.35,48000.0,75306.0,1898.0,3.0
44.0,82.0,6.0,345.0,759.0,36696761.0,38.0,23000000.0,2001.0,563.0,6.5,1.85,227.0,6808.0,2197.0,0.0
117.0,107.0,750.0,60.0,794.0,36200000.0,193.0,12305523.0,1985.0,531.0,6.2,2.35,0.0,101840.0,1529.0,2.0
159.0,97.0,19.0,130.0,4000.0,35794166.0,155.0,10000000.0,2016.0,334.0,6.0,2.35,20000.0,35654.0,4687.0,0.0
273.0,80.0,66.0,816.0,2000.0,33583175.0,319.0,10000000.0,2010.0,904.0,6.3,2.35,16000.0,104089.0,5628.0,0.0
26.0,85.0,7.0,615.0,723.0,32983713.0,66.0,20000000.0,2002.0,706.0,5.8,1.85,981.0,19284.0,3712.0,0.0
242.0,97.0,482.0,482.0,852.0,52200504.0,183.0,10000000.0,2015.0,542.0,6.1,2.35,29000.0,54190.0,2426.0,0.0
55.0,109.0,78.0,619.0,854.0,33000000.0,109.0,10000000.0,1985.0,841.0,6.9,1.85,0.0,9424.0,3394.0,1.0
48.0,140.0,32.0,120.0,535.0,32101000.0,96.0,10000000.0,1992.0,211.0,5.4,1.85,0.0,27800.0,1109.0,0.0
166.0,90.0,6.0,617.0,904.0,31487293.0,129.0,9000000.0,2008.0,715.0,6.7,1.85,0.0,74887.0,2807.0,2.0
206.0,130.0,0.0,769.0,13000.0,30651422.0,1015.0,10000000.0,1999.0,1000.0,7.4,2.35,10000.0,181737.0,16693.0,8.0
92.0,98.0,7.0,73.0,931.0,30306281.0,147.0,10000000.0,2002.0,797.0,5.6,2.35,744.0,12388.0,1917.0,2.0
78.0,101.0,287.0,257.0,745.0,29500000.0,121.0,10000000.0,1983.0,730.0,6.5,1.85,0.0,25613.0,1954.0,0.0
83.0,114.0,9.0,466.0,623.0,30050028.0,201.0,17000000.0,1989.0,472.0,6.5,2.35,0.0,42987.0,2484.0,1.0
8.0,100.0,322.0,534.0,851.0,29392418.0,26.0,10000000.0,1994.0,543.0,5.8,1.85,368.0,3924.0,3190.0,2.0
86.0,85.0,21.0,782.0,931.0,28563926.0,217.0,8500000.0,2002.0,855.0,5.0,2.35,720.0,16300.0,3819.0,0.0
85.0,103.0,27.0,534.0,1000.0,28435406.0,151.0,12000000.0,2006.0,809.0,5.5,1.85,0.0,37681.0,4441.0,2.0
76.0,100.0,4.0,678.0,982.0,25339117.0,247.0,10000000.0,1998.0,945.0,6.5,1.85,0.0,37885.0,4259.0,4.0
60.0,114.0,0.0,699.0,10000.0,25600000.0,308.0,10000000.0,1983.0,919.0,7.2,2.35,10000.0,57363.0,12097.0,0.0
189.0,97.0,11.0,220.0,1000.0,27736779.0,126.0,10000000.0,2015.0,412.0,5.2,2.35,13000.0,25210.0,2403.0,0.0
82.0,116.0,70.0,706.0,1000.0,24397469.0,48.0,17000000.0,2012.0,876.0,5.7,2.35,0.0,5161.0,5804.0,7.0
120.0,96.0,9.0,448.0,690.0,20384136.0,371.0,10000000.0,2001.0,533.0,4.7,2.35,0.0,20467.0,2402.0,1.0
183.0,98.0,58.0,242.0,14000.0,25464480.0,330.0,10000000.0,2009.0,537.0,5.9,2.35,15000.0,63108.0,15251.0,0.0
211.0,105.0,500.0,718.0,11000.0,20338609.0,280.0,10000000.0,2006.0,912.0,6.8,2.35,683.0,19655.0,12946.0,8.0
14.0,123.0,5.0,338.0,556.0,18272447.0,35.0,10000000.0,1993.0,475.0,5.9,1.85,331.0,3119.0,2149.0,1.0
55.0,112.0,92.0,826.0,2000.0,17378977.0,75.0,0.0,2005.0,918.0,6.0,2.35,997.0,5585.0,7552.0,0.0
179.0,93.0,0.0,766.0,13000.0,17096053.0,640.0,9000000.0,1998.0,933.0,7.7,2.35,5000.0,134458.0,15716.0,2.0
221.0,97.0,25.0,861.0,929.0,21371425.0,944.0,10000000.0,2010.0,927.0,4.4,2.35,13000.0,76199.0,3679.0,0.0
158.0,122.0,108.0,111.0,220.0,33071558.0,100.0,10000000.0,2015.0,186.0,6.6,2.35,21000.0,22369.0,583.0,6.0
73.0,101.0,22.0,558.0,918.0,17655201.0,24.0,10000000.0,2008.0,624.0,6.7,1.85,851.0,4719.0,3317.0,1.0
65.0,100.0,15.0,804.0,1000.0,16247775.0,104.0,25000000.0,2005.0,962.0,5.5,1.85,767.0,23527.0,4789.0,3.0
23.0,129.0,0.0,203.0,18000.0,16153600.0,30.0,10000000.0,1990.0,269.0,6.5,1.85,720.0,8295.0,19065.0,1.0
63.0,81.0,176.0,39.0,176.0,16033556.0,518.0,10000000.0,2002.0,67.0,6.2,2.35,0.0,37901.0,361.0,1.0
132.0,96.0,31.0,536.0,651.0,16667084.0,248.0,11000000.0,1990.0,610.0,7.1,1.85,11000.0,90070.0,3119.0,0.0
191.0,84.0,36.0,648.0,2000.0,15417771.0,540.0,12600000.0,2003.0,683.0,6.1,1.85,0.0,87494.0,3416.0,1.0
91.0,110.0,164.0,45.0,258.0,15156200.0,131.0,30000000.0,1999.0,218.0,6.0,2.35,328.0,15358.0,571.0,2.0
368.0,130.0,337.0,820.0,11000.0,21589307.0,261.0,10000000.0,2012.0,1000.0,7.4,2.35,27000.0,135286.0,13960.0,1.0
89.0,84.0,134.0,307.0,655.0,20339754.0,73.0,10000000.0,2007.0,651.0,5.9,1.85,441.0,23928.0,2737.0,2.0
83.0,106.0,293.0,547.0,773.0,28873374.0,68.0,10000000.0,2013.0,734.0,4.1,1.85,0.0,22161.0,2787.0,11.0
83.0,89.0,23.0,503.0,839.0,15102127.0,59.0,0.0,2009.0,700.0,5.8,1.85,0.0,17790.0,3973.0,5.0
33.0,76.0,14.0,636.0,1000.0,13684949.0,43.0,3000000.0,2002.0,811.0,5.9,1.85,227.0,4564.0,3752.0,0.0
386.0,99.0,64.0,918.0,13000.0,14597405.0,216.0,6400000.0,2011.0,2000.0,7.0,2.35,17000.0,71679.0,17204.0,1.0
191.0,96.0,47.0,442.0,3000.0,12570442.0,234.0,10000000.0,2005.0,497.0,6.8,2.35,808.0,40514.0,4053.0,0.0
16.0,104.0,28.0,582.0,962.0,12514138.0,28.0,10000000.0,1997.0,826.0,7.4,1.85,1000.0,2801.0,3871.0,0.0
297.0,108.0,0.0,458.0,1000.0,43771291.0,279.0,5000000.0,2015.0,562.0,7.1,2.35,15000.0,79909.0,3215.0,1.0
47.0,108.0,2.0,30.0,772.0,11703287.0,148.0,10000000.0,2005.0,232.0,7.0,2.35,1000.0,4360.0,1058.0,3.0
63.0,87.0,13.0,869.0,15000.0,11560259.0,180.0,22000000.0,2001.0,4000.0,5.8,2.35,0.0,15617.0,22485.0,1.0
144.0,89.0,406.0,759.0,989.0,10824921.0,621.0,10000000.0,1999.0,939.0,7.8,1.85,16000.0,200293.0,3462.0,0.0
77.0,97.0,31.0,551.0,4000.0,10561238.0,321.0,10000000.0,1999.0,980.0,6.5,1.85,0.0,27265.0,6388.0,0.0
325.0,106.0,13000.0,309.0,11000.0,14479776.0,147.0,10000000.0,2014.0,430.0,7.0,1.85,20000.0,55539.0,12418.0,3.0
100.0,100.0,532.0,711.0,4000.0,9801782.0,481.0,10000000.0,1998.0,796.0,6.3,1.85,0.0,39331.0,6046.0,0.0
52.0,89.0,18.0,2000.0,7000.0,8070311.0,75.0,10000000.0,2004.0,2000.0,5.3,1.85,0.0,12706.0,13626.0,9.0
163.0,95.0,434.0,472.0,1000.0,8460995.0,125.0,10000000.0,2010.0,622.0,5.5,2.35,0.0,35888.0,2618.0,3.0
137.0,97.0,350.0,250.0,460.0,8111360.0,203.0,10000000.0,2002.0,372.0,7.4,1.85,0.0,34848.0,1334.0,1.0
180.0,94.0,0.0,3000.0,20000.0,8828771.0,352.0,6000000.0,2013.0,14000.0,4.3,1.85,25000.0,79146.0,41059.0,10.0
321.0,103.0,207.0,3000.0,40000.0,67631157.0,374.0,100000000.0,2010.0,11000.0,6.0,2.35,25000.0,176606.0,55175.0,0.0
100.0,95.0,4.0,655.0,939.0,7563670.0,53.0,10000000.0,2008.0,702.0,5.2,2.35,518.0,21268.0,3651.0,0.0
265.0,101.0,63.0,172.0,7000.0,6619173.0,221.0,10000000.0,2012.0,353.0,6.7,2.35,25000.0,87203.0,7747.0,2.0
212.0,87.0,44.0,727.0,1000.0,6857503.0,85.0,0.0,2011.0,939.0,6.3,1.85,0.0,32697.0,4769.0,1.0
162.0,101.0,194.0,602.0,1000.0,6712241.0,1420.0,7500000.0,1998.0,816.0,8.6,1.85,35000.0,782437.0,3858.0,2.0
147.0,82.0,87.0,444.0,1000.0,6842058.0,99.0,10000000.0,2012.0,581.0,6.1,2.35,14000.0,36029.0,3818.0,0.0
33.0,74.0,0.0,719.0,886.0,6491350.0,26.0,10000000.0,2004.0,808.0,5.8,1.85,49.0,1231.0,5139.0,0.0
94.0,130.0,63.0,2.0,24.0,9473382.0,247.0,10000000.0,1998.0,3.0,7.7,1.85,0.0,26832.0,29.0,3.0
143.0,112.0,0.0,201.0,874.0,6197866.0,414.0,10000000.0,1999.0,262.0,8.0,2.35,0.0,63733.0,1351.0,0.0
38.0,96.0,9.0,934.0,12000.0,6044618.0,92.0,10000000.0,2002.0,11000.0,5.6,2.35,398.0,6200.0,26961.0,1.0
126.0,89.0,0.0,322.0,628.0,7764027.0,119.0,10000000.0,2013.0,497.0,6.7,2.35,0.0,38459.0,2061.0,0.0
168.0,100.0,0.0,231.0,427.0,5998971.0,143.0,0.0,2007.0,269.0,6.6,2.35,0.0,58509.0,1022.0,0.0
91.0,121.0,57.0,664.0,1000.0,21569041.0,57.0,9000000.0,2014.0,837.0,6.6,2.35,0.0,8058.0,3745.0,2.0
46.0,85.0,49.0,401.0,719.0,4356743.0,79.0,16000000.0,2001.0,405.0,4.1,1.85,0.0,3662.0,2446.0,2.0
198.0,120.0,0.0,294.0,23000.0,5484375.0,205.0,10000000.0,2006.0,342.0,7.3,1.85,0.0,84641.0,24270.0,0.0
182.0,83.0,157.0,581.0,2000.0,4244155.0,112.0,10000000.0,2011.0,616.0,6.5,1.85,0.0,56005.0,3374.0,5.0
181.0,120.0,64.0,72.0,144.0,5004648.0,114.0,10000000.0,2009.0,110.0,7.0,1.85,0.0,14031.0,474.0,1.0
23.0,111.0,60.0,699.0,823.0,3333823.0,122.0,10000000.0,2012.0,759.0,5.5,2.35,0.0,5612.0,5262.0,0.0
30.0,100.0,34.0,541.0,10000.0,3275585.0,88.0,11500000.0,1993.0,721.0,6.6,1.85,561.0,10735.0,13160.0,1.0
111.0,89.0,0.0,132.0,402.0,3193102.0,240.0,9000000.0,1999.0,296.0,7.1,1.85,944.0,24412.0,1335.0,0.0
287.0,115.0,549.0,911.0,3000.0,54557348.0,1624.0,6500000.0,2004.0,912.0,7.9,2.35,18000.0,361169.0,5732.0,0.0
96.0,135.0,25.0,553.0,902.0,3041803.0,181.0,10000000.0,2000.0,576.0,7.1,2.35,345.0,6377.0,2735.0,0.0
27.0,92.0,4.0,311.0,754.0,3060858.0,37.0,10000000.0,1987.0,324.0,5.6,1.85,208.0,1768.0,1891.0,4.0
44.0,120.0,108.0,400.0,634.0,1055654.0,175.0,10000000.0,2006.0,436.0,7.3,2.35,0.0,20426.0,2673.0,1.0
49.0,97.0,105.0,269.0,982.0,2331318.0,64.0,10000000.0,2011.0,503.0,3.3,1.85,0.0,9541.0,2603.0,1.0
57.0,135.0,0.0,851.0,1000.0,2185266.0,186.0,10000000.0,2000.0,975.0,6.5,1.85,1000.0,8720.0,4266.0,0.0
185.0,93.0,4.0,4.0,533.0,26583369.0,127.0,10000000.0,2016.0,35.0,4.8,1.85,10000.0,20837.0,578.0,1.0
2.0,118.0,76.0,249.0,902.0,800000.0,21.0,14000000.0,1981.0,488.0,5.2,2.35,106.0,892.0,2079.0,0.0
270.0,97.0,387.0,64.0,6000.0,7574066.0,96.0,10000000.0,2014.0,139.0,6.3,1.85,0.0,30325.0,6322.0,2.0
94.0,98.0,129.0,221.0,749.0,1754319.0,81.0,10000000.0,2011.0,252.0,7.2,1.85,0.0,13174.0,2214.0,0.0
157.0,98.0,0.0,258.0,530.0,1641788.0,213.0,8000000.0,2002.0,387.0,6.8,1.78,0.0,30096.0,1381.0,0.0
49.0,101.0,3.0,826.0,14000.0,1631839.0,91.0,10000000.0,2000.0,1000.0,5.7,1.85,242.0,5936.0,17665.0,0.0
80.0,132.0,41.0,1000.0,16000.0,1309849.0,103.0,10000000.0,2002.0,11000.0,7.2,2.35,0.0,9395.0,29177.0,1.0
221.0,106.0,34.0,683.0,11000.0,1939441.0,144.0,10000000.0,2012.0,11000.0,6.9,1.85,20000.0,55567.0,23187.0,1.0
90.0,87.0,0.0,503.0,975.0,1276984.0,150.0,10000000.0,2000.0,537.0,6.2,1.85,795.0,11403.0,3059.0,2.0
376.0,98.0,607.0,251.0,11000.0,1987762.0,216.0,11000000.0,2011.0,414.0,6.7,1.85,12000.0,59297.0,11853.0,0.0
144.0,96.0,17.0,688.0,2000.0,1474508.0,88.0,5000000.0,2009.0,989.0,6.5,2.35,0.0,33473.0,4607.0,4.0
82.0,104.0,23.0,232.0,22000.0,1011054.0,83.0,10000000.0,2003.0,893.0,7.2,2.35,0.0,10585.0,23513.0,1.0
51.0,93.0,0.0,622.0,966.0,900926.0,46.0,10000000.0,2007.0,799.0,5.3,1.85,319.0,9517.0,3307.0,2.0
192.0,95.0,0.0,20.0,20000.0,866778.0,117.0,10000000.0,2007.0,329.0,6.7,2.35,0.0,44208.0,20364.0,3.0
36.0,119.0,0.0,54.0,816.0,836641.0,40.0,0.0,1998.0,623.0,6.2,1.85,74.0,1402.0,1585.0,0.0
71.0,89.0,0.0,119.0,990.0,598645.0,215.0,10000000.0,2002.0,711.0,3.6,1.85,725.0,13145.0,2006.0,0.0
79.0,107.0,0.0,91.0,603.0,578527.0,112.0,10000000.0,2008.0,175.0,5.7,1.78,883.0,20008.0,988.0,3.0
246.0,85.0,0.0,51.0,478.0,488872.0,243.0,10000000.0,2001.0,83.0,7.3,1.85,0.0,56923.0,700.0,2.0
115.0,93.0,787.0,0.0,787.0,365734.0,226.0,10000000.0,2003.0,96.0,5.0,1.66,952.0,11487.0,883.0,0.0
34.0,101.0,324.0,28.0,678.0,231417.0,21.0,60000000.0,1997.0,541.0,6.6,1.66,33.0,1649.0,1256.0,0.0
129.0,103.0,593.0,241.0,374.0,3093491.0,37.0,5000000.0,2014.0,362.0,6.6,1.85,5000.0,8307.0,1283.0,0.0
22.0,101.0,163.0,34.0,837.0,244465.0,14.0,0.0,1997.0,130.0,6.8,2.35,85.0,1135.0,1019.0,1.0
196.0,123.0,0.0,131.0,18000.0,756452.0,118.0,0.0,2011.0,451.0,6.2,2.35,12000.0,27009.0,18652.0,0.0
73.0,111.0,24.0,83.0,374.0,228524.0,56.0,4000000.0,2004.0,181.0,7.3,2.35,345.0,8708.0,768.0,2.0
43.0,86.0,302.0,428.0,893.0,226792.0,44.0,10000000.0,2001.0,798.0,6.2,1.85,117.0,3080.0,3049.0,2.0
129.0,99.0,800.0,334.0,49000.0,221210.0,129.0,0.0,2009.0,640.0,6.9,1.85,0.0,31964.0,50542.0,1.0
200.0,90.0,76.0,345.0,798.0,136432.0,194.0,5000000.0,2006.0,769.0,6.6,1.85,0.0,31890.0,2217.0,0.0
79.0,82.0,216.0,885.0,1000.0,131617.0,119.0,10000000.0,2005.0,922.0,6.3,1.85,661.0,9971.0,5761.0,1.0
112.0,110.0,26.0,146.0,17000.0,152857.0,56.0,0.0,2010.0,793.0,7.0,1.85,0.0,19979.0,18236.0,3.0
17.0,83.0,3.0,421.0,16000.0,126247.0,103.0,6200000.0,1994.0,542.0,3.3,1.85,321.0,24958.0,17469.0,0.0
20.0,128.0,11.0,553.0,665.0,82739.0,3.0,0.0,2010.0,664.0,6.7,2.35,503.0,465.0,4579.0,0.0
29.0,86.0,71.0,385.0,795.0,15447.0,85.0,10000000.0,1997.0,474.0,3.5,1.85,89.0,2971.0,2655.0,0.0
23.0,91.0,7.0,875.0,12000.0,19348.0,11.0,10000000.0,2009.0,3000.0,5.5,2.35,370.0,2941.0,16118.0,2.0
22.0,90.0,0.0,617.0,806.0,100503.0,20.0,8000000.0,2009.0,690.0,5.9,1.85,1000.0,7759.0,3124.0,2.0
43.0,90.0,8.0,495.0,1000.0,92900.0,23.0,5000000.0,2009.0,893.0,4.7,1.85,546.0,3662.0,3146.0,1.0
16.0,94.0,50.0,422.0,835.0,140987.0,4.0,0.0,2008.0,632.0,4.2,1.85,58.0,361.0,2519.0,3.0
20.0,93.0,7.0,611.0,906.0,5561.0,34.0,10000000.0,2007.0,848.0,3.9,1.85,160.0,4995.0,4725.0,1.0
71.0,104.0,275.0,102.0,439.0,3607.0,94.0,10000000.0,2008.0,161.0,6.1,2.35,0.0,22753.0,940.0,4.0
27.0,85.0,0.0,742.0,11000.0,70527.0,68.0,6500000.0,2004.0,826.0,6.7,1.85,376.0,7690.0,14656.0,6.0
66.0,81.0,4.0,5.0,63.0,11835.0,7.0,10000000.0,2013.0,10.0,6.9,2.35,1000.0,1920.0,81.0,0.0
152.0,135.0,419.0,7.0,398.0,128486.0,74.0,10000000.0,2008.0,149.0,7.3,2.35,0.0,26156.0,569.0,0.0
248.0,107.0,99.0,452.0,17000.0,16025394.0,220.0,0.0,2009.0,985.0,6.8,1.85,0.0,131180.0,18983.0,6.0
52.0,144.0,0.0,195.0,786.0,2483955.0,165.0,9600000.0,2005.0,228.0,6.7,1.85,957.0,8369.0,1674.0,0.0
55.0,98.0,41.0,525.0,723.0,57176582.0,84.0,9500000.0,2000.0,706.0,6.1,1.85,0.0,27492.0,3939.0,1.0
130.0,117.0,43.0,244.0,742.0,43100000.0,267.0,9500000.0,1967.0,462.0,6.9,2.35,0.0,75280.0,2127.0,0.0
447.0,127.0,0.0,319.0,678.0,225377.0,190.0,8900000.0,2012.0,432.0,7.9,1.85,33000.0,70382.0,1557.0,1.0
66.0,98.0,17.0,770.0,1000.0,14114488.0,114.0,10500000.0,1988.0,887.0,4.5,1.85,616.0,13190.0,3827.0,0.0
61.0,197.0,176.0,760.0,924.0,46300000.0,344.0,9400000.0,1963.0,898.0,7.6,2.76,0.0,29323.0,4109.0,0.0
232.0,121.0,0.0,82.0,148.0,12899702.0,228.0,0.0,2006.0,114.0,7.6,2.35,0.0,76681.0,448.0,1.0
56.0,104.0,12.0,1000.0,21000.0,2600000.0,88.0,6000000.0,1995.0,1000.0,7.5,2.35,0.0,11612.0,23962.0,3.0
439.0,130.0,3000.0,844.0,10000.0,3029870.0,551.0,7400000.0,2011.0,4000.0,7.1,2.35,50000.0,128729.0,15835.0,1.0
50.0,176.0,147.0,1000.0,8000.0,3047539.0,286.0,7217600.0,2012.0,3000.0,6.9,2.35,12000.0,42296.0,13762.0,4.0
392.0,116.0,0.0,513.0,1000.0,78900000.0,1110.0,11000000.0,1979.0,581.0,8.5,2.35,23000.0,563827.0,2524.0,0.0
277.0,88.0,365.0,177.0,383.0,30859000.0,826.0,83532.0,1974.0,371.0,7.5,1.85,0.0,96410.0,1094.0,0.0
259.0,106.0,50.0,741.0,17000.0,3571735.0,129.0,10000000.0,2010.0,908.0,6.6,2.35,0.0,39260.0,21711.0,2.0
66.0,181.0,278.0,51.0,402.0,50000000.0,150.0,9000000.0,1971.0,343.0,8.0,2.35,0.0,29839.0,934.0,0.0
129.0,130.0,92.0,177.0,244.0,63600000.0,275.0,9000000.0,1965.0,189.0,7.0,2.35,0.0,82073.0,1164.0,1.0
29.0,123.0,473.0,685.0,890.0,36049108.0,70.0,9000000.0,1996.0,851.0,6.8,2.35,0.0,10139.0,3661.0,4.0
32.0,120.0,92.0,862.0,1000.0,34074895.0,79.0,9000000.0,1999.0,886.0,6.7,1.85,0.0,6525.0,5420.0,6.0
142.0,87.0,85.0,118.0,311.0,33244684.0,281.0,9000000.0,1988.0,189.0,6.5,1.85,0.0,62038.0,760.0,0.0
263.0,123.0,909.0,184.0,909.0,24530513.0,429.0,9000000.0,2007.0,203.0,8.0,1.85,0.0,66610.0,1633.0,1.0
285.0,103.0,65.0,908.0,2000.0,71519230.0,244.0,9000000.0,2014.0,971.0,6.5,2.35,15000.0,92364.0,6807.0,0.0
64.0,91.0,0.0,407.0,3000.0,20035310.0,173.0,9000000.0,2000.0,683.0,4.9,1.85,580.0,12324.0,4409.0,1.0
150.0,88.0,8.0,587.0,982.0,18225165.0,316.0,9000000.0,2004.0,729.0,7.1,1.85,0.0,155262.0,3114.0,2.0
136.0,126.0,37.0,883.0,12000.0,17804273.0,370.0,20000000.0,2000.0,10000.0,7.0,1.85,1000.0,20449.0,25660.0,0.0
132.0,120.0,46.0,701.0,14000.0,16938179.0,246.0,8000000.0,2000.0,826.0,7.0,1.85,0.0,41313.0,17336.0,3.0
71.0,116.0,644.0,199.0,392.0,90400000.0,159.0,0.0,1983.0,249.0,7.5,1.85,0.0,102895.0,845.0,2.0
186.0,94.0,17.0,179.0,607.0,16235293.0,278.0,9000000.0,2006.0,318.0,4.5,2.35,0.0,19918.0,1611.0,0.0
39.0,85.0,2.0,127.0,911.0,11827301.0,26.0,0.0,2004.0,150.0,5.5,2.35,266.0,4247.0,1345.0,1.0
46.0,137.0,0.0,130.0,591.0,10161099.0,108.0,9000000.0,1989.0,520.0,7.7,1.85,0.0,23441.0,1341.0,1.0
201.0,114.0,84.0,338.0,22000.0,6610326.0,127.0,0.0,2007.0,929.0,7.2,1.85,0.0,32188.0,23770.0,0.0
32.0,76.0,17.0,571.0,591.0,6126237.0,41.0,0.0,2003.0,579.0,4.8,1.85,419.0,3419.0,2851.0,3.0
117.0,119.0,188.0,35.0,187.0,6047856.0,327.0,8500000.0,2000.0,127.0,6.7,1.85,1000.0,27536.0,358.0,4.0
136.0,99.0,23.0,471.0,1000.0,4681503.0,238.0,9000000.0,2002.0,710.0,7.0,2.35,838.0,29058.0,2478.0,1.0
15.0,79.0,157.0,219.0,4000.0,4350774.0,52.0,8000000.0,1994.0,248.0,6.5,1.85,0.0,10476.0,4908.0,3.0
46.0,114.0,6.0,633.0,970.0,3420871.0,81.0,0.0,2006.0,906.0,7.4,1.85,0.0,14100.0,3824.0,2.0
65.0,95.0,49.0,261.0,702.0,2955039.0,27.0,9000000.0,2007.0,616.0,6.2,2.35,313.0,3624.0,2007.0,1.0
100.0,103.0,38.0,316.0,745.0,1530535.0,63.0,9000000.0,2005.0,591.0,5.7,2.35,215.0,7833.0,1721.0,3.0
129.0,92.0,26.0,611.0,1000.0,4881867.0,76.0,9000000.0,2008.0,1000.0,6.4,1.85,1000.0,15200.0,3767.0,1.0
103.0,124.0,162.0,277.0,23000.0,1043487.0,314.0,0.0,1998.0,776.0,7.0,1.85,0.0,27766.0,24102.0,3.0
77.0,156.0,43.0,0.0,45.0,770629.0,24.0,0.0,2016.0,5.0,7.7,2.35,0.0,2379.0,50.0,0.0
67.0,84.0,64.0,748.0,2000.0,11860839.0,21.0,9000000.0,2011.0,892.0,5.4,1.85,0.0,5156.0,4617.0,0.0
31.0,300.0,6.0,6.0,7.0,454255.0,47.0,400000000.0,2001.0,6.0,6.6,1.85,124.0,1666.0,32.0,3.0
76.0,120.0,930.0,433.0,982.0,349618.0,45.0,9000000.0,1990.0,602.0,6.1,1.85,375.0,4302.0,2942.0,1.0
81.0,121.0,608.0,25.0,149.0,112935.0,94.0,9000000.0,2002.0,44.0,7.6,1.85,484.0,8161.0,251.0,0.0
26.0,97.0,3.0,204.0,679.0,883887.0,14.0,9000000.0,2009.0,537.0,6.2,2.35,0.0,1201.0,1426.0,3.0
24.0,86.0,11.0,18.0,185.0,13751.0,6.0,11400000.0,2006.0,62.0,6.6,1.85,135.0,813.0,299.0,0.0
80.0,45.0,28.0,104.0,573.0,145109.0,44.0,45000000.0,2008.0,197.0,7.3,2.35,0.0,14247.0,1098.0,1.0
41.0,97.0,0.0,230.0,922.0,1046166.0,45.0,9000000.0,2005.0,374.0,4.2,2.35,128.0,2599.0,1835.0,4.0
66.0,105.0,25.0,98.0,963.0,2874.0,14.0,0.0,2009.0,168.0,6.0,2.35,120.0,1219.0,1375.0,1.0
35.0,93.0,4.0,93.0,442.0,174635000.0,93.0,8800000.0,1986.0,162.0,6.5,2.35,0.0,74743.0,822.0,1.0
163.0,127.0,236.0,68.0,580.0,171320.0,33.0,0.0,2011.0,236.0,7.3,1.85,0.0,10796.0,1129.0,1.0
133.0,84.0,8.0,896.0,4000.0,14373825.0,196.0,8600000.0,2007.0,922.0,6.5,2.35,0.0,63216.0,6954.0,0.0
66.0,96.0,3.0,305.0,2000.0,162.0,38.0,9000000.0,2014.0,368.0,5.7,2.35,0.0,5228.0,2802.0,5.0
147.0,97.0,541.0,673.0,967.0,32222567.0,339.0,0.0,1987.0,847.0,7.2,2.35,19000.0,92924.0,4458.0,3.0
273.0,112.0,108.0,175.0,12000.0,39462438.0,226.0,7000000.0,2009.0,628.0,7.3,2.35,0.0,67760.0,13172.0,0.0
32.0,125.0,43.0,122.0,563.0,29200000.0,52.0,8500000.0,1979.0,236.0,6.9,1.85,1000.0,6142.0,1097.0,0.0
52.0,96.0,68.0,1000.0,3000.0,21564616.0,41.0,8500000.0,2013.0,1000.0,5.0,1.85,0.0,7098.0,8097.0,9.0
175.0,103.0,729.0,133.0,2000.0,14879556.0,441.0,8000000.0,1999.0,841.0,7.3,2.35,0.0,73640.0,3516.0,0.0
167.0,122.0,300.0,341.0,579.0,13569248.0,117.0,0.0,2006.0,405.0,7.6,1.85,0.0,16530.0,1637.0,1.0
132.0,101.0,17.0,429.0,35000.0,34017854.0,116.0,8500000.0,2015.0,966.0,6.5,2.35,8000.0,51326.0,36892.0,4.0
66.0,104.0,170.0,202.0,736.0,4273372.0,308.0,22000000.0,2001.0,218.0,2.1,2.35,0.0,19412.0,1854.0,1.0
222.0,119.0,319.0,179.0,2000.0,4440055.0,110.0,8500000.0,2009.0,552.0,7.0,1.85,0.0,21360.0,3279.0,0.0
210.0,128.0,160.0,81.0,8000.0,4018695.0,235.0,12000000.0,2010.0,327.0,8.0,2.35,27000.0,69759.0,8532.0,2.0
46.0,126.0,407.0,39.0,638.0,1997807.0,140.0,8000000.0,1999.0,107.0,7.1,1.85,196.0,5158.0,823.0,0.0
169.0,127.0,644.0,6.0,97.0,1829142.0,222.0,0.0,2006.0,8.0,7.5,1.85,0.0,36846.0,128.0,1.0
81.0,126.0,80.0,225.0,668.0,90800000.0,235.0,8000000.0,1984.0,641.0,7.2,1.85,0.0,126916.0,2004.0,0.0
